imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,weighted_average_vote
tt1719998,Jaane Kahan Se Aayi Hai(English),Jaane Kahan Se Aayi Hai,2010,2010-04-09,"Comedy, Drama, Fantasy",94,India,English,Milap Zaveri,"Sameer, Milap Zaveri",People Tree Films,"Priyanka Chopra, Akshay Kumar, Jacqueline Fernandez, Karan Johar, Amrita Rao, Riteish Deshmukh, Farah Khan, Anvita Dutt, Satish Shah, Supriya Pilgaonkar, Sajid Khan, Ruslaan Mumtaz, Sonal Sehgal, Milap Zaveri, Vishal Malhotra","Rejected by the woman he loves, a man must find true love for an amazon from Venus.",3.8,538,,,,,3.0,2.0,3.8
tt1194236,Get Educated: Paathshaala,Get Educated: Paathshaala,2010,2010-04-16,"Drama, Family",122,India,Hindi,Milind Ukey,Ahmed Khan,Eros International,"Adil Feroz Khan, Nana Patekar, Shahid Kapoor, Ayesha Takia, Sushant Singh, Saurabh Shukla, Anjan Srivastav, Kurush Deboo, Sanatan Mody, Shraddha Arya, Kainaz Motivala, Dwij Yadav, Swini Khara, Ali Haji, Vickeey Ahhuja",A new English school-teacher also teaches music but ends up leading both teachers and students to revolt against the school management.,4.9,1551,,,$ 24690,,11.0,5.0,4.9
tt1194608,Ek Vivaah... Aisa Bhi,Ek Vivaah... Aisa Bhi,2008,2008-11-07,"Drama, Romance",132,India,Hindi,Kaushik Ghatak,"Sooraj R. Barjatya, Ashapurna Devi",Rajshri Productions,"Isha Koppikar, Sonu Sood, Anand Abhyankar, Daman Baggan, Akshay Bhatiya, Jaya Bhattacharya, Amrit Kaur Chawla, Anang Desai, Master Mit Gandhi, Prashantt Guptha, Smita Jaykar, Master Aayush Kapssey, Mushtaq Khan, Kunal Kumar, Vishal Malhotra","Bhopal-based statuesque singing beauty, Chandni Shrivastava, falls in love with wealthy fellow-singer, Prem Ajmera. Her widowed dad, Bhushan, and his widowed mother both approve and they ...",5.3,418,,$ 6437,$ 1456886,,12.0,2.0,5.3
tt1051809,Maska(English),Maska,2020,2020-03-30,"Comedy, Drama, Romance",111,India,English,Neeraj Udhwani,"Ishita Moitra, Neeraj Udhwani",Mutant Films,"Prit Kamani, Manisha Koirala, Shirley Setia, Javed Jaffrey, Nikita Dutta, Savi Sidhu, Dhruv Lohumi, Indresh Malik, Shabnam Vadhera, Abhishek Banerjee, Boman Irani, Cyrus Sahukar, Sanjay Borkar, Dilip Raj, Atiyah Chaudhary","Determined to make it in showbiz, an aspiring young actor considers turning his back on the beloved Irani caf� run by his family for generations.",5.9,1163,INR 0,,,,73.0,11.0,5.9
tt1138914,Maska(Hindi),Maska,2020,2020-03-30,"Comedy, Drama, Romance",111,India,Hindi,Neeraj Udhwani,"Ishita Moitra, Neeraj Udhwani",Mutant Films,"Prit Kamani, Manisha Koirala, Shirley Setia, Javed Jaffrey, Nikita Dutta, Savi Sidhu, Dhruv Lohumi, Indresh Malik, Shabnam Vadhera, Abhishek Banerjee, Boman Irani, Cyrus Sahukar, Sanjay Borkar, Dilip Raj, Atiyah Chaudhary","Determined to make it in showbiz, an aspiring young actor considers turning his back on the beloved Irani caf� run by his family for generations.",5.9,1163,INR 0,,,,73.0,11.0,5.9
tt11964084,Virgin Bhanupriya,Virgin Bhanupriya,2020,2020-07-16,"Comedy, Drama",111,India,Hindi,Ajay Lohan,Ajay Lohan,Dhariwal Films,"Urvashi Rautela, Gautam Gulati, Rumana Molla, Archana Puran Singh, Brijendra Kala, Delnaaz Irani, Rohit Goyal, Sumit Gulati, Rajiv Gupta, Chaitannya Kanhai, Puskar Kumar, Vijaylaxmi Singh, Vikas Verma, Niki Walia","Bhanupriya, a conservative girl decides to lose her virginity but fails in her every attempt. A soothsayer predicts that it is an impossible task and it will not happen to her. She decides to overcome this bad luck.",5.6,1692,,,,,95.0,4.0,5.6
tt1316737,Jeeudo(English),Jeeudo,2020,2020-02-27,"Drama, Romance",150,India,English,Aalmist Subba,"Aalmist Subba, Chanchal Thapa",Aalmist Productions,"Prashant Baraili, Davina, Pranisha Gahatraj, Pujan Ghishing, Budhiman Rai, Shradha Sharma, Kesang Sir, Aalmist Subba, Birbal Subba, Priten Tamang, Koiling Lepcha Yue","""A TALE OF LOVE, MYTH, AND FATE"" ""JEEUDO"" (meaning ""Alive""), it's a tale of Love, Myth, and Fate. At its core, is an innocent story of love, friendship, and sacrifice of the three ...",9.8,130,INR 4700000,,,,114.0,,9.8
tt1015467,Kites(English),Kites,2010,2010-05-21,"Action, Drama, Romance",123,India,English,Anurag Basu,"Anurag Basu, Robin Bhatt",Bollywood Hollywood Production,"Hrithik Roshan, Kabir Bedi, Anand Tiwari, Kangana Ranaut, Steven Michael Quezada, B�rbara Mori, Luce Rains, Nicholas Brown, Yuri Suri, Clark Sanchez, Madhuri Bhatia, Ivan Brutsche, Dave Colon, Camme Tyla, Bob Brahmbhatt","A wounded man searches for his sweetheart in the Mexican desert while on the run from the police, bounty hunters, and others.",6.1,12138,INR 600000000,$ 1685269,$ 2986748,62.0,113.0,39.0,6.1
tt1202726,Kites(Hindi),Kites,2010,2010-05-21,"Action, Drama, Romance",123,India,Hindi,Anurag Basu,"Anurag Basu, Robin Bhatt",Bollywood Hollywood Production,"Hrithik Roshan, Kabir Bedi, Anand Tiwari, Kangana Ranaut, Steven Michael Quezada, B�rbara Mori, Luce Rains, Nicholas Brown, Yuri Suri, Clark Sanchez, Madhuri Bhatia, Ivan Brutsche, Dave Colon, Camme Tyla, Bob Brahmbhatt","A wounded man searches for his sweetheart in the Mexican desert while on the run from the police, bounty hunters, and others.",6.1,12138,INR 600000000,$ 1685269,$ 2986748,62.0,113.0,39.0,6.1
tt1198349,Parugu,Parugu,2008,2008-05-01,"Action, Romance",159,India,Telugu,Bhaskar,"Bhaskar, Bhaskar",Sri Venkateswara Creations,"Allu Arjun, Sheela Kaur, Poonam Bajwa, Prakash Raj, Jayasudha, Suneel, Srinivasa Reddy, Chitram Sreenivas, Kalpana, Jeeva, Pruthvi, Dhanraj, Ali, Jayaprakash Reddy, Rajitha",A group of friends are tasked with finding the daughter of a village head who believes them to have helped her elope.,7.0,2401,,,,,3.0,1.0,7.0
tt1200065,Kantri,Kantri,2008,2008-05-23,Action,166,India,Telugu,Meher Ramesh,"Meher Ramesh, Meher Ramesh",Vyjayanthi Movies,"N.T. Rama Rao Jr., Hansika Motwani, Tanishaa Mukerji, Ali, Raghu Babu, Joy Badlani, Banerjee, Krishna Bhagavan, Master Bharath, Brahmaji, Brahmanandam, Srinivasa Rao Kota, M.S. Narayana, Prudhviraj, Prakash Raj","An NRI returns to his village with his family with a mission to better the lives of the village natives. But in a sudden turn of events, the NRI is left helpless, as a fellow villager ...",4.9,841,,,,,3.0,,4.9
tt1257313,Acid Factory(Hindi),Acid Factory,2009,2009-10-09,"Action, Crime, Mystery",108,India,Hindi,Suparn Verma,"Milind Gadagkar, Milind Gadagkar",Mumbai Mantra Media,"Fardeen Khan, Dia Mirza, Manoj Bajpayee, Aftab Shivdasani, Dino Morea, Danny Denzongpa, Gulshan Grover, Irrfan Khan, Anton Blignault, Neha, Shabana Reza, Vida Samadzi, Manasi Scott",Five people trapped in a factory where two hostages and three are kidnappers but they them self do not know who are kidnappers and hostages.As they all are suffering from temporary memory loss.,5.0,654,,,,,5.0,3.0,5.0
tt1373141,Acid Factory(English),Acid Factory,2009,2009-10-09,"Action, Crime, Mystery",108,India,English,Suparn Verma,"Milind Gadagkar, Milind Gadagkar",Mumbai Mantra Media,"Fardeen Khan, Dia Mirza, Manoj Bajpayee, Aftab Shivdasani, Dino Morea, Danny Denzongpa, Gulshan Grover, Irrfan Khan, Anton Blignault, Neha, Shabana Reza, Vida Samadzi, Manasi Scott",Five people trapped in a factory where two hostages and three are kidnappers but they them self do not know who are kidnappers and hostages.As they all are suffering from temporary memory loss.,5.0,654,,,,,5.0,3.0,5.0
tt1188962,Barah Aana(Hindi),Barah Aana,2009,2009-03-13,"Comedy, Crime, Drama",97,India,Hindi,Raja Menon,"Raj Kumar Gupta, Raja Menon",Bandra West Pictures,"Naseeruddin Shah, Vijay Raaz, Arjun Mathur, Violante Placido, Tannishtha Chatterjee, Jayati Bhatia, Mahabanoo Mody-Kotwal, Benjamin Gilani",Three impoverished room-mates kidnap middle-classed men and demand small ransoms to improve their respective lifestyles.,6.8,1069,INR 40000000,,$ 962395,,16.0,3.0,6.8
tt1881982,Barah Aana(English),Barah Aana,2009,2009-03-13,"Comedy, Crime, Drama",97,India,English,Raja Menon,"Raj Kumar Gupta, Raja Menon",Bandra West Pictures,"Naseeruddin Shah, Vijay Raaz, Arjun Mathur, Violante Placido, Tannishtha Chatterjee, Jayati Bhatia, Mahabanoo Mody-Kotwal, Benjamin Gilani",Three impoverished room-mates kidnap middle-classed men and demand small ransoms to improve their respective lifestyles.,6.8,1069,INR 40000000,,$ 962395,,16.0,3.0,6.8
tt1202540,Dil Bole Hadippa!,Dil Bole Hadippa!,2009,2009-09-18,"Comedy, Drama, Sport",148,India,Hindi,Anurag Singh,"Aparajita, Jaya B.",Yash Raj Films,"Shahid Kapoor, Rani Mukerji, Anupam Kher, Dalip Tahil, Rakhi Sawant, Sherlyn Chopra, Shri Vallabh Vyas, Vrajesh Hirjee, Poonam Dhillon, Shonali Nagrani, Karan Veer, Bobby Bedii, Vickeey Ahhuja, Sherry Rekhi, Akhilesh Sharma","In a village where girls don't play cricket, Veera puts on a turban and beard and becomes Veer to fulfill her dreams and meets Rohan. And fun begins.",4.5,3741,,$ 644046,$ 1128211,,34.0,13.0,4.5
tt1078315,Karma: Crime. Passion. Reincarnation(English),Karma: Crime. Passion. Reincarnation,2008,2009-06-11,"Crime, Drama, Mystery",97,India,English,M.R. Shahjahan,"Vivek Singhania, Amit Mehra",Golden Ticket Films,"Alma S. Grey, Carl Weyant, Vijayendra Ghatge, DJ Perry, Shanda Renee, Claudia Ciesla, Smita Hai, Sehban Azim, Saurabh Raj Jain, Farzil Pardiwalla, Raja Kapssey, Nirav Soni",An American woman travels to the hometown of her Indian husband and recalls being there in a previous life.,5.3,102,$ 5000000,,,,1.0,10.0,5.3
tt1680553,Karma: Crime. Passion. Reincarnation(Hindi),Karma: Crime. Passion. Reincarnation,2008,2009-06-11,"Crime, Drama, Mystery",97,India,Hindi,M.R. Shahjahan,"Vivek Singhania, Amit Mehra",Golden Ticket Films,"Alma S. Grey, Carl Weyant, Vijayendra Ghatge, DJ Perry, Shanda Renee, Claudia Ciesla, Smita Hai, Sehban Azim, Saurabh Raj Jain, Farzil Pardiwalla, Raja Kapssey, Nirav Soni",An American woman travels to the hometown of her Indian husband and recalls being there in a previous life.,5.3,102,$ 5000000,,,,1.0,10.0,5.3
tt1076037,Black & White(Hindi),Black & White,2008,2008-03-07,"Crime, Drama, Thriller",134,India,Hindi,Subhash Ghai,"Sachin Bhowmick, Subhash Ghai",Mukta Arts,"Anil Kapoor, Annurag Sinha, Shefali Shah, Arun Bakshi, Chaitanya Chinchlikar, Pawan Chopra, James Durston, Milind Gunaji, Pankaj Jha, Mushtaq Khan, Akash Khurana, Jaimini Pathak, Nikita Rawal, Aditi Sharma, Sukrit Sharma","A spy living in the house in disguise, who has a heart transformation.",6.2,557,,,$ 1817018,,8.0,5.0,6.2
tt1942059,Black & White(Bengali),Black & White,2008,2008-03-07,"Crime, Drama, Thriller",134,India,Bengali,Subhash Ghai,"Sachin Bhowmick, Subhash Ghai",Mukta Arts,"Anil Kapoor, Annurag Sinha, Shefali Shah, Arun Bakshi, Chaitanya Chinchlikar, Pawan Chopra, James Durston, Milind Gunaji, Pankaj Jha, Mushtaq Khan, Akash Khurana, Jaimini Pathak, Nikita Rawal, Aditi Sharma, Sukrit Sharma","A spy living in the house in disguise, who has a heart transformation.",6.2,557,,,$ 1817018,,8.0,5.0,6.2
tt1210817,Kotha Bangaru Lokam,Kotha Bangaru Lokam,2008,2008-10-09,Romance,160,India,Telugu,Srikanth Addala,Srikanth Addala,Sri Venkateswara Creations,"Varun Sandesh, Prakash Raj, Brahmanandam, Jayasudha, Aahuthi Prasad, Shweta Basu Prasad, Rajitha, Rao Ramesh",Balu is son of lovable middle-class couple. Swapna is the daughter of a strict and rich father. Both of them study in a residential college located at a small town of Godavari district. ...,6.8,520,,,,,1.0,,6.8
tt12117528,Kanni Maadam,Kanni Maadam,2020,2020-02-21,"Drama, Romance",132,India,Tamil,Bose Venkat,Bose Venkat,Rooby Films,"Chaya Devi, Sriram Karthik, Murugadass, Vishnu Ramaswamy, Supergood Subramani",Kanni Maadam narrates the tale of a Madurai-based couple who runs for their life to Chennai as the relatives of the boy are quite enraged by their act. When both of them start a new life ...,7.5,109,INR 50000000,,,,18.0,1.0,7.5
tt1405028,Adhipathi(Telugu),Adhipathi,2001,2001-01-01,"Action, Drama",151,India,Telugu,Ravi Raja,,Sree Lakshmi Prasanna Pictures,"Nagarjuna Akkineni, Ali, Mohan Babu, Banerjee, Tanikella Bharani, Brahmaji, Brahmanandam, Preeti Jhangiani, Srinivasa Rao Kota, Sriram L.B., M.S. Narayana, Venniradai Nirmala, Narra Venkateswara Rao, Jayaprakash Reddy, Mukesh Rishi","Yogendra (Mohan Babu) is the son of Panduranga Rao (Vijayakumar), a High Court judge who got first rank in civil services examinations. Dunnapothula Janardhan Rao (Narra Venkateswara Rao), ...",5.4,524,,,,,,,5.4
tt1599194,Adhipathi(Hindi),Adhipathi,2001,2001-01-01,"Action, Drama",151,India,Hindi,Ravi Raja,,Sree Lakshmi Prasanna Pictures,"Nagarjuna Akkineni, Ali, Mohan Babu, Banerjee, Tanikella Bharani, Brahmaji, Brahmanandam, Preeti Jhangiani, Srinivasa Rao Kota, Sriram L.B., M.S. Narayana, Venniradai Nirmala, Narra Venkateswara Rao, Jayaprakash Reddy, Mukesh Rishi","Yogendra (Mohan Babu) is the son of Panduranga Rao (Vijayakumar), a High Court judge who got first rank in civil services examinations. Dunnapothula Janardhan Rao (Narra Venkateswara Rao), ...",5.4,524,,,,,,,5.4
tt1212136,Rayalaseema Ramanna Chowdary,Rayalaseema Ramanna Chowdary,2000,2000-09-14,"Action, Drama",164,India,Telugu,,,Sree Lakshmi Prasanna Pictures,"Mohan Babu, Brahmanandam, Priya Gill, Jayasudha",A pious man who wants to build a temple on his property resists the efforts of a wealthy but unscrupulous landowner to acquire the land.,6.3,434,,,,,,,6.3
tt1213838,Valu,Valu,2008,2008-01-25,Comedy,123,India,Marathi,Umesh Vinayak Kulkarni,"Girish Kulkarni, Umesh Vinayak Kulkarni",,"Atul Kulkarni, Bharti Achrekar, Mohan Agashe, Dipak Alegaokar, Vrishasen Dabholkar, Renuka Daftardar, Pournima Ganu, Ashwini Giri, Chandrakant Gokhale, Veena Jamkar, Aditya Kulkarni, Ashok Kulkarni, Girish Kulkarni, Sharavi Kulkarni, Nandu Madhav",Swanand Gaddamwa comes to a small village Kusavde to get hold of a bull who was once considered holy by the villagers.,7.4,414,,,,,3.0,1.0,7.4
tt1213910,Bhale Dongalu,Bhale Dongalu,2008,2008-04-04,Romance,130,India,Telugu,Vijay K. Bhaskar,"Vijay K. Bhaskar, Abburi Ravi",Sri Lakshmi Devi Productions,"Tarun, Ileana D'Cruz, Jagapathi Babu, Charmy Kaur, Pradeep Singh Rawat, Ananth, Brahmanandam, Chandramohan, Venu Madhav, Sana, Chitram Seenu, Dharmavarapu Subramanyam, Sudha, Suneel","Bhale Dongalu is a 1976 Telugu film with a strong cast such as Mahesh Babu, Krishna Ghattamaneni, Manjula in the lead roles. It is directed by none other than K.S.R. Doss. It has some ...",4.3,126,INR 80000000,,,,1.0,,4.3
tt1214961,Happy Days,Happy Days,2007,2007-10-02,Drama,153,India,Telugu,Sekhar Kammula,"Sekhar Kammula, Sekhar Kammula",Amigos Creations,"Varun Sandesh, Tamannaah Bhatia, Raahul, Sonia, Gayatri Rao, Nikhil Siddharth, Monali Chowdary, Vamsi Krishna, Vamshi Paidithalli, Aadarsh Balakrishna, Randhir Gatla, Krishnudu, Kamalinee Mukherjee, Aryan Sharma, Kiran Reddy Thumma","The movie revolves around eight youngsters, who become good friends in their freshman years when they join the college for their Bachelors in Engineering (B.E.). The life of these young ...",7.9,4493,INR 30000000,,,,11.0,1.0,7.9
tt1216279,Checkmate,Checkmate,2008,2008-02-08,Thriller,132,India,Marathi,Sanjay Jadhav,"Sanjay Jadhav, Vivek Apte",Nishad Audio Visuals,"Sanjay Narvekar, Ankush Chaudhari, Swwapnil Joshi, Sonali Khare, Rahul Mahendale, Anand Abhyankar, Vinay Apte, Bharat Ganeshpure, Bharat Jadhav, Sandesh Jadhav, Ravi Kale, Priya Khopkar, Ravi Patwardhan, Hrudaynath Rane, Asit Redij","This is a story of three guys who get duped of crores of rupees in an effort to double money. They somehow reach the suspect, use their smartness, intelligence and trickery to make multiple...",7.1,218,,,,,1.0,1.0,7.1
tt1216300,Jannat: In Search of Heaven...,Jannat: In Search of Heaven...,2008,2008-05-16,"Crime, Drama, Romance",140,India,Hindi,Kunal Deshmukh,"Vishesh Bhatt, Kunal Deshmukh",NH Studioz,"Emraan Hashmi, Sonal Chauhan, Armen Grayg, Shakeel Khan, Sameer Kochhar, Vishal Malhotra, Rohit Pathak, Vipin Sharma, Javed Sheikh","Arjun is a reckless young man with an obsession for making money at card games. A chance meeting with a girl in a mall, Zoya, gives him the reasons he was looking for the move out of his ...",6.9,5679,,,$ 9407362,,30.0,3.0,6.9
tt1133544,The President Is Coming(English),The President Is Coming,2009,2009-01-09,Comedy,90,India,English,Kunaal Roy Kapur,Anuvab Pal,R.S. Entertainment,"Konkona Sen Sharma, Shernaz Patel, Shivani Tanksale, Anand Tiwari, Namit Das, Vivek Gomber, Satchit Puranik, Ira Dubey, Imran Rashid, Paul Knox, Faezeh Jalali, Akarsh Khurana","In 2006, George Bush, President of The United States, visited India. In addition to the many diplomatic and political things on the agenda was a rather unique event - a meeting with one of ...",6.8,638,$ 500000,,$ 104235,,11.0,3.0,6.8
tt1415094,The President Is Coming(Hindi),The President Is Coming,2009,2009-01-09,Comedy,90,India,Hindi,Kunaal Roy Kapur,Anuvab Pal,R.S. Entertainment,"Konkona Sen Sharma, Shernaz Patel, Shivani Tanksale, Anand Tiwari, Namit Das, Vivek Gomber, Satchit Puranik, Ira Dubey, Imran Rashid, Paul Knox, Faezeh Jalali, Akarsh Khurana","In 2006, George Bush, President of The United States, visited India. In addition to the many diplomatic and political things on the agenda was a rather unique event - a meeting with one of ...",6.8,638,$ 500000,,$ 104235,,11.0,3.0,6.8
tt1028890,The President Is Coming(Bengali),The President Is Coming,2009,2009-01-09,Comedy,90,India,Bengali,Kunaal Roy Kapur,Anuvab Pal,R.S. Entertainment,"Konkona Sen Sharma, Shernaz Patel, Shivani Tanksale, Anand Tiwari, Namit Das, Vivek Gomber, Satchit Puranik, Ira Dubey, Imran Rashid, Paul Knox, Faezeh Jalali, Akarsh Khurana","In 2006, George Bush, President of The United States, visited India. In addition to the many diplomatic and political things on the agenda was a rather unique event - a meeting with one of ...",6.8,638,$ 500000,,$ 104235,,11.0,3.0,6.8
tt1218345,Dil Kabaddi,Dil Kabaddi,2008,2008-12-05,"Comedy, Drama",120,India,Hindi,Anil Senior,"Vivek Anand, Anil Senior",Indian Film Company,"Irrfan Khan, Rahul Bose, Rahul Khanna, Konkona Sen Sharma, Soha Ali Khan, Payal Rohatgi, Shivani Tanksale, Saba Azad, Mohit Chauhan, Deepak Dutta, Arjun Mahajan, Micky Makhija, Shilpa Mehta, Abhinandana Sharma, R.P. Sharma","The plot is similar to that of Woody Allen's movie named ""Husbands and Wives"".",5.8,636,INR 80000000,,$ 1162680,,11.0,3.0,5.8
tt1220718,Via Darjeeling,Via Darjeeling,2008,2008-06-27,"Drama, Mystery, Thriller",104,India,Hindi,Arindam Nandy,"Ranjan Das, Gautam Nag",Moxie Entertainment,"Kay Kay Menon, Sonali Kulkarni, Parvin Dabas, Vinay Pathak, Rajat Kapoor, Sandhya Mridul, Simone Singh, Prashant Narayanan, Arindam Sil, Prabuddha Banerjee, Rupam Islam, Varsha Krishnani, Rahul Mishra, Sweety Singh, Rupali Kundu","A couple on their honeymoon is about to return to the city. On the last day, one of them disappears. The mystery returns to Calcutta one night...via Darjeeling. Faces are unmasked. New discoveries made.",5.5,155,,,,,5.0,4.0,5.5
tt1221133,EMI: Liya Hai To Chukana Padega,EMI: Liya Hai To Chukana Padega,2008,2008-11-07,"Comedy, Crime, Drama",180,India,Hindi,"Saurabh Kabra, Sanjay Khanna","Shabbir Ahmed, Khalid Azmi",Balaji Motion Pictures,"Sanjay Dutt, Urmila Matondkar, Malaika Arora, Arun Bakshi, Aashish Chaudhary, Snehal Dabi, Brij Gopal, Pushkar Jog, Manoj Joshi, Kulbhushan Kharbanda, Ananth Narayan Mahadevan, Neha Oberoi, Daya Shankar Pandey, Surendra Rajan, Arjun Rampal","Criminal don-aspiring politician Shabbirbhai runs a collection agency in Mumbai's Bhendi Bazar called 'Good Luck Recovery'. He had started this business with 4 employees, but now has over ...",4.2,556,,,$ 1413423,,7.0,2.0,4.2
tt1221139,Welcome to Sajjanpur,Welcome to Sajjanpur,2008,2008-09-19,"Comedy, Drama",133,India,Hindi,Shyam Benegal,"Ashok Mishra, Shyam Benegal",IX Faces Pictures,"Shreyas Talpade, Amrita Rao, Ravi Kishan, Ila Arun, Rajeshwari Sachdev, Divya Dutta, Yashpal Sharma, Ravi Jhankal, Lalit Mohan Tiwari, Shri Vallabh Vyas, Masood Akhtar, Daya Shankar Pandey, Satish Sharma, Mangala Kenkre, Vineeta Malik","An educated man spends his days writing letters for the varied inhabitants of his small, poor, and illiterate village, in this political and social satire.",6.9,3017,INR 55000000,,$ 3301431,,34.0,8.0,6.9
tt1850429,Mumbai Cutting(Hindi),Mumbai Cutting,2008,2008-04-27,Drama,130,India,Hindi,"Jahnu Barua, Rahul Dholakia","Jahnu Barua, Rahul Dholakia",Sahara One Motion Pictures,"Meer Asad Ali, Raj Singh Arora, Akkash Basnet, Abhisar Bose, Neetu Chandra, Master Chinmay, Deepak, Ashwin Dhar, Deepak Dobriyal, Sunil Grover, Pankaj Jha, Kavita Kaushik, Soha Ali Khan, Sachin Khedekar, Sameer Kochhar",Eleven directors tell eleven different stories about Mumbai.,6.3,102,INR 120000000,,,,,1.0,6.3
